person_id_A,person_id_B,ground_truth
bfac6d73-47e5-4e42-93e6-bfdd97ac5e40,2214ccdc-fb87-4b48-ba7a-9993a40290d9,1
23402c2d-88b4-47c6-a1e0-809777742340,1a962559-4959-43fd-8107-27ac2796d561,1
b75aa267-a451-4355-a826-8bf947d19469,1c62673b-b3f9-4eff-87b0-8b384efb0e56,1
b8bf1d68-24f5-406d-91c0-16348accad2c,30d6ab60-f89a-400f-9b1e-3946b9192f3d,1
169a433b-706b-4e59-ac26-ad0daed49da7,5c74639f-3eca-434d-8e82-7419cfb747cb,1
fa4d2e78-9573-4f4a-a975-319e8fd64f35,aac215d6-ed15-4e9d-9063-94fed891acc5,1
b864ec3b-36ec-4a2a-ab0c-a72d21563cd0,f9e126cb-a929-485d-872a-041bfd592265,1
9ff11324-6862-4751-b629-b758daf493cf,a1194596-76c8-4fc2-a796-513b8b681cff,1
04112608-ff68-4320-9435-fa8be5b0ccfb,56250a7b-d22b-40d4-999a-2fc35367b2ec,1
50a62ec3-b2a0-4f53-9e33-151d856ddea6,3e424aa2-571f-4f9a-98da-c1b349813da3,1
bb39ae87-0d95-4d84-8702-88936dd2050a,e1ef734c-36b2-4c5c-aa1d-2a9b93c311ca,1
58fa33c0-2525-4b96-82bd-13175fd6178b,f70c9a34-67eb-4247-a807-cadb9a1c878b,1
dc1029df-63d4-4653-b621-9991485f2a09,35ce7c52-53e1-4510-ad49-9a56d70d3d2c,1
39be96b2-ca83-4f9c-a37d-60095265f54a,4186082f-7afe-4a8f-a3b1-e151ce7e5111,1
c7dc8df6-60b3-490d-9ace-34ffc4d8680c,05d77f99-ec18-4530-a65e-3ac7e076afce,1
9d79f2c1-ef85-46ad-80e0-0f3b6cb2ac4f,5c3086e9-b2dd-4ccf-847f-67e19acf1d30,1
fe394989-fe3a-4ba6-8724-1fc05fd2864d,68704782-dedd-4e7a-b17f-440423211bad,1
94802cff-a606-4349-a2f3-780b67825198,7c974d63-e9e7-4888-b07f-377a8281baae,1
6cc99055-e0de-4c7c-aa7b-a889db548fa2,3c90c5a4-732b-4d9b-9d6b-388f9d428c51,1
ee30f510-ec43-4ac8-b3ba-6c01cf191d55,c80102a7-c833-4272-88d7-83a28e0ef9c5,1
f28276d2-6e45-4ed0-b253-c93438d4dd93,6c9dfe72-745a-4737-9c93-b0e3bf9578f8,1
6028511f-6224-436b-86c6-3f1bca14393d,ef334b79-fdb9-4d90-82f7-a1b0d95912b9,1
9db5af11-588c-4091-b3a4-09eb9296e271,7b0d96ee-188c-458d-abd1-e5cbe671e8a9,1
f50edffa-a9a6-43e5-8971-fde68d4a3845,4729c6a4-723a-4054-842e-43e746a8db8b,1
e3e5516c-f345-4eee-b55a-8ba5aba05d86,576f7aa4-7743-4099-9c83-89364541c7ac,1
f196af56-31c1-4144-9796-bb4549511e65,4692bec8-295a-4a3c-a004-4d755108cb36,1
ade9e68a-93c0-49db-9349-ce6200ba96a1,4b760749-a061-4935-9862-14bd4d36c96c,1
77bb9234-8530-49a4-9520-e5c57a119c79,98d5fa18-43fb-43ce-b10e-af9d1561e88a,1
b5373970-a156-41f2-969a-7e60cee87526,6507c56d-82ea-4c80-9e3a-ab7e0f970958,1
134cbc1a-8aac-469e-a6c0-584bc26958f6,22d37d09-ae79-4609-ae4e-60de8a4c6bd8,1
2249e0ad-42c4-4b1b-9b05-fafa547cc8dd,8f8e1bb7-e2af-4165-9a58-14233208e69e,1
33fad43f-049c-468e-a44f-36dc8e96b810,21839aad-504d-46be-a637-51bdea3c7920,1
8f96325c-5ecb-4ced-9c62-938fd0fae118,63c034fa-867f-4efd-b98c-a5b4a7f0589c,1
62658edd-b289-42de-8e1c-eb6b431e2eee,9abe041d-19a4-4b17-8d2d-2f5a66467b4c,1
30c7d56b-c042-47df-8bdd-ef2157708538,633b3ae5-a25b-43e8-be69-65a2d3b9a743,1
14376403-67d0-4835-bd06-965840ef9c3f,91df7ba3-6070-47c8-b1be-ad0c280f7c2a,1
e5b4d89f-7f62-40ab-8c67-18070ed0fa63,47abc879-e50d-40ec-a7f6-c777e70cba51,1
b4132aac-3f23-4e8c-9afb-09c45d6f5fa7,9acfe542-79a0-4cf8-a158-0e631bd3d162,1
41a22bc7-6e86-4db5-9c05-2e3efaf28e87,12d2f6f0-a1e2-4435-9c4a-afdf5e69faf4,1
7c984f50-ab56-4df8-ad87-9b9323a12f68,e80a1405-7454-42d5-bf44-8db139a1090c,1
b281af72-e3b7-46ce-b6d3-a34809b1116d,8f50e4fb-c424-4484-a1d7-cd8ec088619f,1
3964815a-fd84-43e6-90b3-29be5704c883,473da9a3-c729-43c8-b843-f7526313baeb,1
d4c57898-aa80-43de-964d-36335cc12ae9,397310fc-c513-4bff-a666-11bb796a4364,1
abb76def-015a-449a-bb38-5fa98ef0dd77,ead557ef-a502-46ca-bc88-21c63e790da5,1
e4c8a772-2f8c-4f50-bc57-66f9bd4434a4,8ff3037b-f4ab-44d7-8479-ec993a162acd,1
84c61c77-9c6e-4e0b-bf34-a4d7f8e9ba89,6f1cf535-969b-4804-ad61-b6b5ddafe0f7,1
95f8ef1b-21ef-4b31-ba9a-e39dc5519cbe,002508da-9111-4630-8b85-9d8f2100d58d,1
438999fc-4644-488b-88bd-4715d3cab4f4,6c3421d6-955e-4f89-8801-3c90f82a39a9,1
5d90250e-cd0e-4a7b-9faf-31a7ae83a9d9,3d6359b2-0d65-4e69-8b4e-0c95af540fe5,1
9710dad0-6f3f-48ed-9247-3816061cbb0d,290225fb-dcf6-44ac-8dd2-24e775db2164,1
96165e33-9d86-4d7e-913f-7e85cec1a57e,31947644-7208-4e87-9372-27e225fb48be,1
b95cdd03-e7ee-4431-9c80-59ecd56213b5,06493038-3d0b-4d34-81a9-c4757aeb39c4,1
6d006664-d45d-4722-bf94-5371c5616270,50d960a5-67b5-4731-9e25-bbd4773f55be,1
29a3f698-64dd-4cf3-b898-63ecc2d64d40,7cfbbfc4-d634-4655-8b48-1dfaf43bdf46,1
d2e15f06-6a79-4776-be5b-b81e08b4b4d8,005996a9-bfea-4148-a319-7dfa935b58fe,1
2d069a3c-33f7-43b4-97f3-7cf2ffc8a1d1,1576a32f-ff41-4e71-90c4-02b2244ed749,1
65030e7b-2205-4e24-a0bd-1b4ca4d37505,d9a6b2f2-1e34-4c20-8e15-227092ccccd9,1
9ca6926e-62ee-4509-81e3-0097d14bbec5,691fd11e-f982-430e-ae92-21b5b30569df,1
81c87409-2a6b-4663-94a7-858716b93825,c8fa83db-34f4-4cad-bc1f-179736617b6b,1
b2a1b31b-80ab-4fd9-a579-32a600cbd087,195009b0-481e-4f1a-855b-c9df6e0b32cf,1
62a2d9b9-944f-4ce4-a2a3-6ea4cc53050b,563a0910-3130-4713-a8d3-0e06bb0d3496,1
bfcf4e3d-aac9-4781-8a95-2e99f2b1316b,4efec592-4a57-4c76-a3a9-5a551541c886,1
f9a45f2a-d326-43fc-ab18-3ff861612ac6,01940499-b727-42a3-b760-70bac6acb8c6,1
50c0620e-8771-4cdf-9d15-5b9bda84b25f,61ba1613-c1e6-44ea-9cc9-1233e1a59bce,1
1667eb81-6f1b-4e5a-be0e-94684a4ea310,18317ee8-3001-4697-95d6-1f38cfb5692a,1
4f92d1b0-4283-41be-b4c2-1165f2bc1607,87a0b6f2-d7f6-4a55-9555-a7368b190c4a,1
b1afb8e4-736f-44be-8499-b84e82e33a48,6e1d7a89-9a52-45a3-9927-37932f17e264,1
4d6f1a32-dda4-43ec-8e33-2e3b32401c05,2fa3a4e7-6a0d-4c11-bc41-0ae058279e13,1
99dd966b-9c2f-401f-be21-5b54c9c432ff,fd4451a2-93ca-4c28-93bd-dfd228768abe,1
63e07766-9dac-4729-8cc1-e6421cab4563,be5c5973-07ee-49f3-88ae-3ace50fa7b44,1
016ca648-6086-4577-bca9-f8aca6167d5a,dccc8a65-c969-45bd-a4b0-d09b9b572a53,1
3fe6b0a3-eb7a-4b5b-85b6-5b1cbfb1cfca,10069c0e-a288-4466-be76-a15521182855,1
d8eeebe3-5b54-4ce3-9bc0-06b1e868f26a,0061ffa1-1bee-479e-8341-e9fea807ec87,1
012555a1-6373-4e2e-a494-91ea17f48c2c,89859d89-75dd-41e2-8114-e1f804624a89,1
b30b6401-d6a1-4209-a51c-398cf285a9c8,1432c6e7-1028-46f4-8d36-3684ca6b2e33,1
073b9064-823e-41a6-be6d-ab2f9b637425,9cb38bf8-657c-465e-8cc3-88c62886309c,1
3fcd718d-b4f9-4af0-a236-533ebfb7bd43,1a9a1f66-cd8d-4d28-9792-ab09885b9f0c,1
96b41a2a-917d-4508-a2ab-d94d2d841a5a,9fe576ef-8f3a-417f-bc81-745b523432b6,1
efd5f70e-03b7-42d9-9f8c-a319c7c93faf,fb5ffd94-b2dc-49d6-9e4c-3f8db3196a05,1
c6a888b4-891b-4b9e-b093-0ed602f5e06f,5ec5aa0c-e5bb-49fe-ae70-ab91dfe08f0c,1
02c252bd-29ba-408e-807b-a6590b5d04b0,15d2eb49-f43e-43aa-b36f-6da0733f7dfb,1
316222b3-2752-4de4-a0db-7da368fd6d9e,de32bd9a-2847-4fb8-8f16-0808b8f82c45,1
5716125d-e331-4292-8f4d-dc29bf1803a2,8a29b467-d6b5-458b-8b5f-158b1092d12f,1
94f03c23-3d66-4af8-9663-05f266a4c76b,cbc7a6dc-9371-43ee-9674-d0360c571e53,1
d0e69168-ab40-4f76-9d17-1bf692803d2c,0cb7e960-7a0d-4afd-8e2d-e5c566795036,1
5238609c-a19f-4fa2-8406-5c21a414ff5c,23f3e456-1030-43ec-bd8d-60bd23a475b9,1
fa67d259-61a9-4b3f-a39d-add9875e97b2,a554ee0d-d6e8-4384-a2e7-abedf900d98c,1
da3b2bf7-b387-4742-9531-e6c46c03bf2a,f07cb4eb-858d-479e-9062-0aa47fddf3ff,1
6c318e35-4dc8-4e5e-a44c-7ce9afc2ad95,53167ad1-774f-4c63-8e6a-bc63d045547f,1
96eeaa03-5bb2-47dd-bab7-bd860a146c29,2860f3f2-1ecf-44c2-b300-79c14afa6b63,1
6377a10f-69f6-4f81-8dbc-977821e35652,6b015127-90f0-47af-ad9f-2e20fbe1bd43,1
bda9b14d-5c6e-41f8-98ea-06a3cffa3a75,b981ef45-ce67-4914-9b9f-7b93a5887c8d,1
5dc355a5-9138-43f5-b61d-19ef72186399,e6f5ec50-a6e6-47d9-b9c9-29ae7c803127,1
c3f34610-97ae-4893-8d46-494fcfac9a3f,66a2f9fa-4d18-4f75-9ed9-6562cd4b0271,1
b4afa8b5-c88b-4057-a9ee-9790182a8577,dda2856f-b966-4fe9-ac81-8fb2fd261900,1
192e6c0c-1590-4de3-846b-e6a591188265,59587557-9184-4f1f-b22d-07ec68fe2b63,1
f296b3ec-fe78-4cec-a8de-500efcbf59ca,9f129a86-1e22-4136-8874-ba0218fe2442,1
ec458cd9-234d-4bcc-964e-3982248caa83,8e42ee3f-fc97-4711-8b3f-9e1965c95192,1
dc68d9db-a8c5-415a-8b7c-233016b1fb93,0d58eda4-061e-457c-8225-1ca6633fe401,1
5c382e7c-c172-405d-a504-270018ae693c,93e9e978-aea9-4c43-93fa-4861f199e123,1
f68605b8-964b-4c6d-b3fe-2d2a181c49e6,b1364607-97d2-4d8d-9738-171c296de66c,1
95d18bb6-80c7-4a6d-b2dc-5d7cf0d7ce03,ee388459-f737-49f2-a4bf-75e6f183c60f,1
25a090ca-5a49-4abf-b01e-92368b0ab0ed,92b2f6af-64c4-4cce-90c8-7ca7fad8a26f,1
d2c4eaee-5c8a-4b48-8c57-1d5d31fc2c97,cdb36c84-c8c2-4bfb-99ad-b7348825aaf5,1
235becbc-ac1c-4b65-b2f7-337cf2d72b6e,3888e5d9-2c55-4b29-aca0-dc05b07a7eb6,1
1be5d0bf-30cf-4b5a-9214-810f7c5d67f8,ef19908a-d914-4ba9-b0d9-504340a9b7fa,1
0df0dbb5-643f-4c6b-9da1-08153e8b12f9,b5f47f78-e161-4af2-9b54-6ee3f15ae449,1
d632ea55-7c2f-4c0a-9cd0-94fc06b91f2c,84a0dce5-fa9e-4f0c-b09a-a080b6e7fa18,1
f90f687e-feef-4f76-9ae3-a5d1a3ebca63,8532b0f7-0dc6-4ac0-894c-853ee158e060,1
5be6b6d0-e571-454b-9aac-0edf6bfcdbd4,e339d01c-1d4c-41cd-8e39-a8243ec0591c,1
f3220efa-57f3-4603-b6a2-0c18d732dcd9,550da89c-fb11-4f90-8188-ef14cd38cc4f,1
5fb99f1e-7a30-4276-b962-0fe96a7a8d50,08756e10-7c5a-45c9-a264-05704e6238d1,1
e20b9324-f323-44f6-9e7e-5608274bc76d,b5fc6b4c-8bb6-4379-a46c-1af67d7172fe,1
8cec072d-3932-4f8b-8852-00fcdc0a3a62,7dc2bd76-8189-428a-bb59-86f84c272729,1
36c93e9e-ea2a-41f2-85bd-6a3207a509fe,175085f5-7fb4-4597-afab-5b68d27bb9bc,1
a390f103-f930-44f0-b782-83ed4dbe7087,5fe1971b-be10-442a-8314-7402ea5c615b,1
ac276f97-8f31-42e9-b276-60a2b9cce796,b603f61c-d9bb-4c15-91c6-746c20a808be,1
7e0cedb6-77fe-4c7e-a6d8-f5c2b50ad16a,f5dcec88-8038-4226-84dd-4992bceb55dc,1
dacf4a1a-0b7f-40b9-aa0d-a62a530e40a4,d0eb17ee-e00d-4a40-8861-34fefa06c5f0,1
7cdc6887-450b-4f43-bddf-57e775f34993,c7b16657-fea0-421d-8482-86ba026932f3,1
f540b7ea-f5b0-4302-b198-79c4a5e730a1,42776d1a-a4c0-4c28-b8b9-34d1d22ec593,1
8db66ef2-38f1-4b9e-bb3f-e12b9191ee8b,ad3c0a29-deb0-4bc5-be7f-8da6a00a91c6,1
a2cfe087-156e-4f63-9b2c-f40e9e2e44af,fb8aa328-6230-40a5-a47e-9826d662b91c,1
4d6629c2-6a89-4903-b6a2-8b69d74fe4e1,8ac06b21-9ee0-4071-9d75-da41123a6691,1
b87cc048-bd0b-4882-986e-1ab0e0773250,2915c3b0-3bb6-46ab-9dfe-bb61cef6e400,1
4b73afcc-dc31-4084-8fd1-0bdaa8c70883,1aa6551b-17f8-4e60-9231-67f22fc28a2d,1
36607144-b0af-41f4-92e4-f80be5b69867,70697fd5-6119-44a4-9e0a-481822658329,1
01c15306-97e5-43c9-83d9-0b2e2c2dee09,474360b9-6030-4bac-ac40-2a16b45f2229,1
0a39884f-459f-4081-82aa-b0ab93c96c2d,6b766f7f-8af4-48ed-acbf-c6d1564dceb7,1
705a18b2-d81c-4518-8043-de26b003037f,6b544c4b-deef-46c1-8aeb-141ae481cd8f,1
d848fbc0-5524-439a-96fa-daf7c4dacb5d,98d83dfe-ed59-45bd-8186-7d0cff30a3a6,1
c1534463-0f1b-4994-ab78-8274b96e7175,1921e6d0-5c4a-4ed6-9ac5-bf26dae182ae,1
c4c9e12b-5a1c-4011-81eb-e8c69d0f246c,5345bbb8-a9f2-43b6-abef-eacc468a3d60,1
ce6a8b57-eadf-43dd-a766-e90dacc73044,e55e53b7-9c00-4461-9405-c3cac794ac06,1
c0900da8-58f7-43f0-9c48-12c7db806ab7,80063b04-f6eb-4a1d-afc0-93e4ae44e8b3,1
42eb6aac-0ec6-4f70-9810-61a82cd3fb99,138f9511-95d6-4635-93e7-82bb86ece2a6,1
e3f0a32b-b993-4382-9909-3c59a8ebe2c1,ea374966-711f-4aac-bfc2-2deae096c84e,1
65c514cf-fb1f-4f61-a6a6-ed22ecdc19d5,9a125508-674f-4913-9cb5-4ca2426e77c7,1
a4fe6d16-1776-407a-be52-3fc0552803ad,4f8e80ee-e22a-4571-a97d-629d13abb351,1
2a5c2600-96f4-4bc8-a633-430618776aae,4d796f28-de90-4863-8deb-b14a06ae1e52,1
c0329dde-d002-4dea-bfe7-e2cf1ed5227e,19abac78-e79f-4178-afad-fc4dfdc78bea,1
ea59e9fa-5928-4497-a855-cfb4cf94d038,e9236d53-1972-4cab-bfc7-73f9791e1c05,1
9585b298-3c33-4370-8b86-9a9fe083c6d5,9da01706-2b09-4f75-b930-cab0c4c009b2,1
0d68a79c-d1a6-45c1-bc42-9010db73b86f,a38cdf81-3677-4dbc-9ff7-6b25a1eba88c,1
075c036a-cf1e-4e7d-a018-c25a360c6778,47e12eec-5196-491f-89c9-ee7946a1a197,1
0d5fe742-15f3-4e50-a501-12aa6bd6f118,e3662bae-30b0-4c37-b9fd-6c131d9d0f9f,1
7d92bdc8-d134-4d3f-b6aa-0761c37ad386,09c6ac39-9ab6-492e-a8d0-63f12bb026a3,1
0ecb0357-4138-4091-8281-0e0a9ac50356,35d967b5-df11-4696-9b19-c38e9cad9719,1
c344bb11-3450-4d0d-91c0-7a80cc653f52,c610f36a-3186-49d2-a4d9-a4dda6b76ac1,1
bc0dc41d-51f0-467d-ba16-52516a122d7f,05e917a2-4f06-438a-9e38-4e86d18fe385,1
9c521d76-4259-43da-b347-20b082c0c51f,4c31825a-dbb1-4408-8332-f9918ba1c624,1
f69ad180-1ebe-494a-86d0-ea9701e826b2,77807f00-0719-4a3a-a655-d44a9864e0ed,1
c11f4d5f-caa4-4e48-8277-40fe4ba88b53,60a8de54-099e-41fd-9291-2461363dfe70,1
4149a03d-f770-4c34-a1e0-008c7407b428,6454bb12-4932-4ad0-a1fe-e612593f853c,1
c9d03d58-d3de-4752-86dd-13b59b105743,caa51a6b-d0e6-4f3a-9ef1-1c2afc56119d,1
3f84241d-309a-49f7-956e-7666da0f1729,5a3003b9-fe6c-4777-b07e-4729cc9e7a34,1
a3814451-b5a8-4d9e-8ca0-ee5872bec13d,76414a66-6890-47be-8c4a-11f995fae327,1
368b4174-2505-4346-920c-af32abf217e1,7f008278-199a-450e-a706-37ccc7017c10,1
78f18e25-7dcf-431b-83bf-24601c019e81,91a0705d-ca97-4f30-947b-4fccdeff5d2e,1
b3ec1673-90b4-4bde-98bc-80a7d0cf7636,26abd51a-314f-4178-8a61-89efed8cc8b5,1
131a6de9-45c3-458b-ac1b-02c36f590f61,be6c7677-09fc-45fc-82ca-775c3df57e73,1
3ce5f7cd-3682-4f49-97b4-1c741b2dea46,9225c36d-6cfa-4103-82cd-3acd6fe1a715,1
fcee776e-c56c-4531-b1cd-ac94557a6a41,28b9aa87-9795-451f-a9f4-5a7f085c85ed,1
acbb0669-1720-470f-953f-4c03b357093e,c45a57de-002b-4424-9d64-139cffe69898,1
3ea144c8-74c8-4af7-b80e-f4e4b10ce38f,06abe0ce-ffac-40d3-bc24-15e7da3bbec9,1
dea4026f-51fa-4321-871d-13aa33fbb563,eeb95852-5a93-4824-a8fd-e20607a36da6,1
8c2335fc-b0db-4374-920b-32714b252a0d,8a5d631b-bb8b-49f6-a8bd-e6e400a178f4,1
3d221c95-6479-4072-9974-8488b44cf193,8d661010-1b46-4f8f-b9f0-1b3f0c8e991a,1
ce6928e3-c99c-442e-b85f-2f48891ccc2e,d5c6b648-dafe-49ab-9f7d-eb6c5af42d67,1
e35d61fd-9cdd-43c9-a33a-004d55d96233,e9d5adc4-47dc-4173-9e8a-87afc3eadc0b,1
6f6171c4-98f2-457a-848e-a3ab763102ed,c488fc9e-e785-4461-a2a2-b1db55a54353,1
3b71c4c3-c774-41e0-98b6-2c6770d90047,fac3f8c5-84ae-43d9-81e0-7a860b1be917,1
7a009a27-1962-4fee-97a3-d4af0af042ad,d0c7faf3-d82b-4012-ba4a-b124c91ff355,1
cdc8f70b-7c4c-4b21-b773-10a472d521b0,b922b509-8f0f-4936-83ee-eac839fb9b40,1
d23740ab-b0ae-4d82-8a99-f7fbd0e97521,8e5891cc-7599-4da2-9767-82a6be3d6639,1
a7c1dc45-fe24-4bc7-8f2b-0360c4f380c6,760a2d60-861d-482b-9ebe-de381364cc6f,1
90fbc3db-5a75-4436-a95a-01dd1a71e1b1,293c8045-3b03-4340-8d66-2370cd917acb,1
3805f382-40ff-49bb-96e2-3cb820b5a1bb,34d60e51-7217-4db9-a762-5e8ce275b270,1
d4bc1e20-8a56-4507-a836-27fecf1f53ea,c0f4582a-e2af-40d7-b89e-37d59778e79e,1
c89546c2-2d73-4b58-a802-6c6835a46e79,41f0d53b-d021-4e6f-bc72-55353138547f,1
aad34919-bdbb-47f0-9a5d-dfbe59db2bc2,9767331c-9f85-417e-bd5e-66f84ae668c7,1
f90f1f41-6da5-42b9-a16e-b60e0d0ba7c8,29f0cd1f-a664-450b-a83c-3ec5ea151776,1
a1fe33c9-6a33-471d-8380-64d81d326cf9,1b25b06c-bef4-49ee-812c-e25e9aea8b48,1
e2af2c3d-6cbf-4408-a007-0d1cde7f5c60,03e18c51-2ca6-4bca-a9ec-d378f74a0f5a,1
49aaa288-40a9-437a-a1fb-11a70b00f5f2,c7ff7e38-f0a4-48d3-92ef-5d2bb747e594,1
c7213dc2-9ccd-49ef-ac18-f2ef10a6ba19,d09dde01-ded0-4f54-967c-6af711075ef5,1
d5148e6a-07f9-477a-94d5-2ffe090d79a3,9b5a2f92-e91b-4de6-8af3-196a6a9137d2,1
4bad3261-7565-45b6-9546-489742aacec6,a567c7f7-0b6c-4890-b82a-87f2ec009597,1
67d24492-46aa-4581-822c-893959361c7b,423d9aeb-df56-4458-b768-4e7c879da4de,1
87338cad-7324-4a82-9300-9dde33ca53d4,e3402f57-e06e-4267-88fd-e3a8071500c8,1
eef20707-4b3a-461a-a68c-7cab8fbb2f91,ffe91219-9fd7-48fc-a617-b46073a4a30a,1
0884cfec-4be8-41bb-892f-9d7b890f1cf1,aa1fd30f-bfd8-431c-8008-34c6749d93a5,1
d87bbce7-e9cc-4ce7-b24e-40892f3dcf68,d8299cdc-2ab5-4dcc-884c-d39fa4314443,1
cac60044-8931-4363-a98a-8d4cf38b9b58,2bd730ce-ea7e-447a-84b5-bdd0c819544d,1
8ec60a9b-5d35-468e-a74c-b558dc726798,915de53a-4214-4ef2-80c4-c61be594e64c,1
4a4c768b-96c6-4e4d-b4c8-1a5229b2340c,900daa8d-f02e-4b5a-aacf-b1f76336517a,1
3dd453d8-12fd-4bc8-974b-50a5fc7c0fc5,7a967a33-6bda-4a58-9721-7ed16a170599,1
9a5d72f2-30e5-4d63-8eae-3165a422ebd6,d20e2cfd-359b-4021-8f04-b51007d105c0,1
9d52a417-52da-4e18-95ed-cbd34b0b48ac,1179be20-5a00-4b12-9d16-d09089fca109,1
663c3ebb-6644-4a00-b5f5-6d75fc1189a3,d4b41a12-86db-4bf7-976c-ca60e86618aa,1
90c92b7e-d4a8-4a22-8b52-9616fe2cdb6c,09efa805-4826-4b60-a0ec-569c916a120a,1
046ca291-4267-4581-83d7-6d3b50ca3a08,f0705107-fd00-4c6f-b1b9-e4522597c8e2,1
6801c9c6-4a66-4438-a51c-ebb9508baa5f,1abf89ab-e209-4989-b64d-f45a254e28ff,1
3e6c9f25-7dfa-4bab-8efe-1af3a97f753e,f373a8ef-969b-43b9-84f2-c3424e514cc1,1
4251a31d-c8f4-43fa-9cd1-83ae1a06b09d,10700c52-3a72-4124-83f5-4a9785d1012f,1
67a70b75-d0a2-4990-87d5-a2d2c328b946,e9586bc9-1fc4-47b5-9839-89a31c7a1c84,1
31c81659-1948-43fc-be4c-b9e04fce3e9f,bb8e7b6a-e2dd-499b-8307-740108143d02,1
c6c71a98-b828-43ab-bef3-622eede4deea,1742026a-0783-469f-9dc5-d026e77db9da,1
4d16401b-0915-47eb-9c9a-deb83b59e0b5,3e74e811-2395-4b41-bcf6-136fc4eab1b9,1
f4deee07-58d6-40a4-9c16-15f6e136c073,27194fad-6a67-4d0c-8807-6534212a4aa9,1
eb729c48-463f-4964-8aa5-487fc323f210,4b0d6077-333c-4d60-a940-60baf349b09d,1
b4bd66ed-dfc5-4bca-af8e-641bfe1a37bf,3fe5acae-f933-4a9c-9aca-1e7da64ae363,1
f98a57e3-b237-49cd-ac8f-ee333cfbf96d,d4eca7ef-3888-437e-9006-1a5e8ba3891a,1
64cf5151-a95d-4549-ab5a-77157be94e29,f26ef599-30e9-4dd1-9877-461decf7a778,1
bb255079-26e0-4e7a-b7ea-950f2a3cf69b,9b09ff44-814e-48b7-8598-7fc785237a18,1
63e95346-e974-4a00-b731-6da69d40f318,c505eb6f-03ad-478a-882b-f9a610acb7f6,1
44e37a80-84aa-4ed9-95c5-4920f3d26495,532dcc66-e676-48b3-9996-a8f8abe6cdce,1
58560f0d-ddd8-4d07-9ad0-3ba9424e4097,570aa5f2-0aeb-44f7-97a4-5f0375ba824c,1
55bca038-0662-48d3-921b-7cfdd8c4dd39,6388fc81-586a-47e0-9b82-a9a6029456a3,1
ec9c35bd-40ee-4fa5-adc2-f4bf8e7e92ef,aec6c482-dd54-403a-9944-d442a926a0ee,1
e1515d59-78bb-4b39-aba0-c440fb4f8e82,7493fc65-7bdf-4e92-9af1-4d8ffab95c58,1
61991889-e429-4d7b-a537-55bc2f256cdd,3f86edf5-3ed9-49c5-815f-a86eb831c5da,1
dae689ac-1991-49f1-852e-69a1bbd1d5b3,97722316-b3bd-4ab8-b847-3e9d8cb64e26,1
48ed7fe8-eee3-4f60-aeb8-bd9202a89f92,9e099bc3-22f9-48f9-879c-efef246e7962,1
e6951390-442f-444f-82c5-06d7fc8703b2,a1ea1b7f-f099-43c4-a833-4c945b6ffb8d,1
d4db4e2c-f25d-4af0-ae91-86589f82590e,2260dced-2dd5-497b-ae52-309eb1a6f16d,1
45f868ac-0cf1-4509-9a2a-b0c78db51207,964bf3a7-d6fc-44d8-9956-ab81e2150a9e,1
3196305d-41fb-4cca-a1cd-e8f89da28bb8,551817c4-39b8-4789-bd5d-41fc5ac2b97e,1
9e6eba67-1fa1-44f4-9f7f-544b5d7f7991,157711d2-c24e-48cc-a243-58526870ed0e,1
70d32f75-cdf0-4cc5-b6ed-a8d818c5041b,9f006fc1-f724-4d35-8669-d8fbe35df8d4,1
43346128-a94f-488a-a69b-bba6bb6a3514,0314d4bb-a7de-45cb-8ea0-c372df827bb1,1
90c9bc20-e236-4a2b-8e74-debd44da060a,0ff7b028-1267-4f74-9190-5f37ed9cce5a,1
193f0545-3ef8-4dd9-a834-521782f31075,020badc5-3d22-45cc-8900-c418db51a286,1
26e3322d-45aa-4c4f-b3cd-4d47c4a89852,6408a8df-f1e9-456d-90e8-00261aa4154b,1
fa3c21f2-2511-4cae-ab79-7c9789ffa7e4,73282212-01c9-42e9-8432-bb0ddc157b7e,1
282413dc-7647-42eb-a743-be51867680be,bf147a0f-61a7-4266-9958-cca98cdeb2fc,1
173d8f7e-eca4-4e02-891a-f8e1924b0f7f,bc74ca4c-9abc-49bb-81b2-6f431a7a5b26,1
0842a8f7-8c0c-4edb-bde1-41e278020e22,9f9eb7eb-421e-4328-a7c3-324a6114037b,1
7cb4015b-7e1a-4f87-beed-c1ec99105698,16afba27-a4d8-49a4-a71b-399719425260,1
01a96b41-3d41-48cc-930d-b7721d59ddbc,709c1e82-af89-4f40-b491-0c9f47f5f77c,1
cfd2e877-1c86-410e-a020-98155e064151,8fb1d121-2b9c-4c24-ab8c-e2979780e292,1
0ef15895-3bca-4832-910a-364c8284d4a3,35763fd2-aa59-405b-8e41-8b51b2780541,1
e4cc1efb-eb50-4c60-9139-90a79e77a93b,631f70b5-cc3c-4f5e-9445-8a1a780783ff,1
da9a517d-058d-452a-9b93-2a21e23f98ab,c41e39ec-5118-4539-a8dd-28a6a7e6b1ee,1
6579c3cb-8448-47af-b78b-dcd52d6960a5,fe9b7c5c-4615-4787-af06-34f100076d87,1
068141bb-15ed-4dc3-afdd-1a821a602032,4207bef3-7804-40c6-9851-6564263d1bcb,1
26904471-9a01-443f-bd71-9c85f7ca55c1,e7a37497-5a2c-465d-87ff-5511364041ff,1
665b19a0-6cd3-410e-9f97-b75915ed22e2,12dcb894-038f-4f91-9d6f-5d894e31512b,1
